character,description,runtime,imdb_score,imdb_votes,title,tmdb_score,animation,comedy,crime,documentation,drama,family,fantasy,history,horror,music,reality,romance,scifi,sport,thriller,war,western,AU,BR,CA,CAUS,CL,CN,CO,DE,DK,EG,ES,FR,GB,GBUS,HK,ID,IL,IN,IT,JP,KR,MX,MY,NG,NL,Other_countries,PH,PL,SE,TH,TR,TW,US,USGB,XX,ZA,Shah_Rukh_Khan,Boman_Irani,Kareena_Kapoor_Khan,Aamir_Khan,Yuki_Kaji,Priyanka_Chopra_Jonas,Junichi_Suwabe,Nawazuddin_Siddiqui,Kenjiro_Tsuda,Rani_Mukerji,Amitabh_Bachchan,Grey_DeLisle,Anupam_Kher,Maaya_Sakamoto,Naseeruddin_Shah,Fred_Tatasciore,Takahiro_Sakurai,Kari_Wahlgren,John_Abraham,Akshay_Kumar,Donald_Trump,Brijendra_Kala,Murali_Sharma,Om_Puri,Takehito_Koyasu,Tiffany_Haddish,John_Paul_Tremblay,Terry_Jones,Fred_Armisen,Robb_Wells,Tabu,Rajkummar_Rao,Mike_Smith,Mamoru_Miyano,Paresh_Rawal,Ajay_Devgn,Kevin_Michael_Richardson,Ranbir_Kapoor,Kappei_Yamaguchi,Nassar,Pankaj_Tripathi,John_Cleese,Mariya_Ise,Ron_Funches,Anil_Kapoor,Chris_Parnell,Hiroaki_Hirata,Johnny_Lever,Rishi_Kapoor,Adam_Sandler,Kim_Mi-kyeong,Tara_Strong,Ken_Jeong,Koichi_Yamadera,Daisuke_Ono,Sharat_Saxena,Abhishek_Bachchan,Yoshimasa_Hosoya,Carlos_Alazraqui,Saori_Hayami,Michael_Palin,Hochu_Otsuka,Eric_Idle,Jackie_Sandler,Konkona_Sen_Sharma,Kajol,Irrfan_Khan,Natsuki_Hanae,Michelle_Buteau,Eric_Bauza,Jane_Fonda,Deepika_Padukone,Akio_Otsuka,Aditi_Rao_Hydari,Kana_Hanazawa,Ikue_Otani,Dee_Bradley_Baker,Kensho_Ono,Kazuhiko_Inoue,Patrick_Roach,Jared_Sandler,Jun_Fukuyama,Joross_Gamboa,Kevin_Hart,Terry_Gilliam,Keegan-Michael_Key,Vir_Das,Kathryn_Bernardo,Jason_Schwartzman,Shahid_Kapoor,Vijay_Raaz,Sonam_Kapoor,Adil_Hussain,Nobunaga_Shimazaki,Manisha_Koirala,Ashleigh_Ball,Aoi_Yuki,Koji_Yusa,Tomokazu_Sugita,Graham_Chapman,Other_actors
"Efsun, Sinan, Peyker - Efsun Anneanne, Nur - Efsun Teyze, Ceren, Ferda, Murat'ın Annesi, Üresin, Gönül",A traditional Turkish woman tries to find love and is forced by her family members to get married.,108.0,6.2,5092.0,Husband Factor,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Efsun, Sinan, Ceren, Ferda, Burak, Üresin, Gönül",A girl tries to manage the demands of her traditional family's wishes and her own as she embarks on a journey to marry the love of her life,108.0,5.3,310.0,Husband Factor: Resurrection,6.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Maddie, Man, Sarah, John, Max",A deaf woman is stalked by a psychotic killer in her secluded home.,82.0,6.6,123667.0,Hush,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Stanley Sugerman, Teresa Sugerman, Bo Cruz, Vince Merrick, Leon, Kermit Wilts, Rex Merrick, Alex Sugerman, Paola, Lucia, Oscar Morales, Kat Merrick, Blake - VP of Player Personnel, Mr. Everything, Haas, Big Serbian - Dimitri Jovanovic, Zeke Washington, Julius Erving, Matisse Thybulle, Tobias Harris, Kyle Lowry, Tyrese Maxey, Seth Curry, Glenn 'Doc' Rivers, Dirk Nowitzki, Brad Stevens, Jay Wright, Jordan Clarkson, Trae Young, Aaron Gordon, Mark Jackson, Allen Iverson, Luka Dončić, Tim Young, Fat Joe, Mike James, Leandro Barbosa, James Goldstein, Aaron Owens, Lonnie Harrell, Larry Williams, Waliyy Dixon, Grayson Boucher, Ty Tanner, Chris Matthews, Mark Cuban, Bill Duffy, Jeff Schwartz, Pat Croce, Maurice Cheeks, Kristine Leahy, Aaron McKie, Howard Wood, Fran Fraschilla, Khris Middleton, Greg St. Jean, Lonnie Cooper, Dan Patrick, Beanie Sigel, Torrel Harris Sr., Torrel Harris Jr., Tierra Whack, Freeway, Charles Barkley, Shaquille O'Neal, Ernie Johnson, Sergio Scariolo, José Calderón, Willy Hernangómez, Felipe Reyes, Àlex Abrines, Pierre Oriola, Jason Filippi, Igor Ormazabal, Peter Vecsey, Bobby Verdun, Dell - Asst. Coach Philadelphia 76ers, 76ers General Manager, Assistant General Manager, Asst. Coach Philadelphia 76ers, Asst. Coach Philadelphia 76ers, Executive Assistant, Tattooed Player, 76ers Personnel #1, 76ers Personnel #2, 76ers Personnel #3, 76ers Personnel #4, 76ers Personnel #5, 76ers Woman Executive (Gym), 76ers Woman Executive (Stairs), Brittanie - 76ers Stats, 76ers Executive Assistant, Ball Boy - 76ers Practice, Local Reporter #1, Local Reporter #2, German Fixer - Felix, German Sports Agent - Hans Larsson, German Telekom Security Guard, Spanish Fixer, Serbian Fixer, Serbian Manager / Translator, Serbian Security Guard, Serbian Wife, Tall Serbian Teen, Serbian Trainer / Coach, Alex's Friend #1, Alex's Friend #2, Loew's Valet, Swimmer, German Wife, German Man, Cardinal Hayes Check in Guy, Flight Attendant, Philly Fan, Little Daughter, Jack in Security Guard, Officier Richard, Cyclist, Greek 13 Yr Old Girl, Bartender, Prison Tat, Philly Baller, Waitress, Hostess, Spanish Man on TV, 13 Yr Old Street Baller, Social Media Teen #1, Social Media Teen #2, Chinese Mom, 7-Foot Chinese Player, Stoned Player, Arguing African Fan, Nigerian Player's Friend #1, Nigerian Player's Friend #2, Nigerian Player's Friend #3, Combine Referee, Combine Official #1, Combine Official #2, Combine Official #3, Combine Official #4",A basketball scout discovers a phenomenal street ball player while in Spain and sees the prospect as his opportunity to get back into the NBA.,117.0,7.4,89770.0,Hustle,7.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jung Geum-ja, Yoon Hee-jae, Song Pil-jung, Kim Min-joo, Ma Seok-koo, Sim Yoo-mi, Ga Gi-hyeok, Kim Chang-wook, Boo Hyun-ah, Na Yi-joon, Lee Ji-eun","To survive in a dog-eat-dog world, two rival lawyers with high-class clientele tear apart anything that stands in the way of their ambitions.",62.0,7.7,793.0,Hyena,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Kim Woo Jin, Yoon Sim Duk, Hong Nan Pa, Jo Myung Hee, Hong Hae Sung, Kyosuke Tomoda, Han Ki Joo, Kim Hong Ki, Kim Sung Kyu, Jung Jum Hyo, Government Officer, Yoon Suk Ho, Madam Kim, Yoon Sung Duk, Yoon Ki Sung, Lee Yong Moon, Lee Seo Koo, Dauchi, Professor Ueno, Woo Jin's employee","Based on a true story, the drama tells the tragic love story of Kim Woo Jin, a married stage drama writer, and Yun Shim Duk, Korea's first professional soprano, who meet while studying at Tokyo University in the 1920s. Yun Shim Duk's recording of ""Death Song"" became the first Korean pop song in 1926.",45.0,7.6,1209.0,Hymn of Death,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Self, Self, Self, Self, Self, Self, Self, Self, Self, Self, Self","From humble beginnings to overnight fame, these are the stories of the most popular personalities on social media as they come into their own, fall in love and tackle new chapters in their lives.",32.0,2.1,2915.0,Hype House,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jenn, Dr. Collin Meade, Rollins, Gina, Brian, Squad Leader, Scott","A young woman seeking self-improvement enlists the help of a renowned hypnotherapist. But after a handful of intense sessions, she discovers unexpected and deadly consequences.",88.0,5.3,15690.0,Hypnotic,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jodie Snyman, FJ Nolte, Thamsanqa, Ntombizonke Bapai, Gert's Girlfriend, Pimp, Investigating Officer Samuel Arendse, Captain George Mululeki, Gert de Jager, Oupa Carel Duvenhage, Young Iranian Boss, Salim Khan's Lawyer, Brother Boss Girl, Young Ntombi, Mrs. Lourens, Liezel Lourens, Teenage Ntombi, Iranian Boss, Agnes, Pharwaz Khan, Coroner",A special crimes investigator forms an unlikely bond with a serial killer to bring down a global child sex trafficking syndicate.,107.0,5.9,5917.0,I Am All Girls,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Self,"Join Georgina Rodríguez - mom, influencer, businesswoman and Cristiano Ronaldo's partner - in this emotional and in-depth portrait of her daily life.",41.0,3.9,2879.0,I Am Georgina,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jonas, Jonas (teenager), Nathan, Nathan's Mother, Jonas's Mother, Léonard, Jonas's Father, The Predator, Samuel, Grindr Guy, Caroline (teenager), Caroline, La petite amie de Léonard, le garçon moqueur, le mec du Boys Paradise, l'infirmière, vieil homme malade, vieille dame de l’hôpital, videur du Boys Paradise 2015, videur du Boys Paradise 1997, policier 2015, policier 1997, professeur d’histoire-géographie","When Jonas was 14 he met the charismatic but mysterious Nathan. In addition to guiding him in his sexuality, Jonas soon confronts something dark and even dangerous about his new friend. Now an attractive, sexually assured adult, memories still haunt him. Trying frantically to put the missing pieces together, Jonas becomes determined to break the shackles of the past and finally set himself free.",82.0,7.0,5896.0,I Am Jonas,6.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Daughter, Mother (voice), Woman, Mother, Child, Infant, Toddler, Toddler, Brother, Teacher","A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",114.0,6.7,89926.0,I Am Mother,6.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Sydney Novak, Stanley Barber, Dina, Maggie Novak, High School Football Referee","Sydney is a teenage girl navigating the trials and tribulations of high school while dealing with the complexities of her family, her budding sexuality, and mysterious superpowers just beginning to awaken deep within her.",21.0,7.5,58674.0,I Am Not Okay with This,8.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Damien, Alexandra Lamour, Sybille, Christophe, Muguet, Samuel, Annie, Nichons-Nous leader, La Coach, Man in the film ""La Méprise"", Woman in the film ""La Méprise"", Damien's Father, Damien's Mother, Lolo, Marco, Ludovic","The chauvinist Damien wakes up in a world where women and men have their roles reversed in society, and everything is dominated by women.",98.0,6.3,14432.0,I Am Not an Easy Man,6.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Self, Self, Self, Self, Self, Self, Self, Self, Self, Self",Death row inmates convicted of capital murder give a firsthand account of their crimes in this documentary series.,50.0,7.4,3977.0,I Am a Killer,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Lily, Iris Blum, Mr. Waxcap, Polly Parsons, Edward Bird, Mr. Darling, Young Iris, Wendy, John",A young nurse takes care of elderly author who lives in a haunted house.,89.0,4.6,14580.0,I Am the Pretty Thing That Lives in the House,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Marla Grayson, Roman Lunyov, Fran, Jennifer Peterson, Dean Ericson, Judge Lomax, Feldstrom, Dr. Amos, Sam Rice, Alexi Ignatyev, Adelaide, The Assassin, The Jeweler, TV Interviewer, Sam Rice's Assistant, Patrick, Jackson, Berkshire Oaks Head Nurse, Police Detective, Berkshire Oaks Receptionist, Berkshire Oaks Security Guard Gerry, Berkshire Oaks Nurse, Concerned Old Man, Berkshire Oaks Orderly, Berkshire Oaks Orderly, Berkshire Oaks Orderly, Lunyov Heavy Chad",A crooked legal guardian who drains the savings of her elderly wards meets her match when a woman she tries to swindle turns out to be more than she first appears.,118.0,6.3,129321.0,I Care a Lot,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ruth Kimke, Tony, Marshall, Dez, Christian, Meredith, Chris Rumack, Det. William Bendix, Killer Sills, Donkey Dick, Cesar, Angie, Jana, News Radio (voice), Mrs. Hamble, Bar Dude, Police Officer, Yogurt Man, Gearhead, Khaleesi, Khaleesi, 911 Operator, Push-Ups, Watermelon Girl, Redhead, Party Wife, Party Husband, Grandma Sally, Young Ruth, ER Doctor, Minister, Trixie, Giggles, Sunglasses At Night, Chewin' Dip, Party Guest (uncredited), Big Fella","When a depressed woman is burglarized, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbor. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.",93.0,6.9,55549.0,I Don't Feel at Home in This World Anymore,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Jay, Simran, Raaj, Veer Kapoor, Gisselle, Kunal, Simran's Mother, Bartender, Nikhil, Jay's Mother, Special Appearance","Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.",129.0,5.6,8042.0,I Hate Luv Storys,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Ye Shuwei, Bei Erduo, Yu Sheng, Le Tian, Tang Li, Zhang Yilu","Bei Er Duo, a girl from an ordinary family, dreams about studying in Japan to be a professional voice actor. However, her mother wants her to marry rich whilst she is young, leading to continuous blind dates which irritate Bei Er Duo. In her desperation to raise funds for studying overseas as well as helping her best friend Tang Li out of a crisis, Bei Er Duo joins a couple reality program, encountering top violin maker Ye Shu Wei.",44.0,7.2,601.0,I Hear You,7.900000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Arlo (voice), Bertie (voice), Furlecia (voice), Alia (voice), Marcellus (voice), Teeny Tiny Tony (voice)",Arlo and his newfound crew set up shop in an abandoned seaside neighborhood and help bring it back to life.,15.0,6.900000000000001,216.0,I Heart Arlo,8.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Naoufel (voice), Gabrielle (voice), Gigi (voice), Young Naoufel (voice), The Father (voice), The Mother (voice), Raouf (voice), Librarian (voice), Mrs. Lussac (voice), Manager Fast Pizza (voice), The Baby's Mother (voice), Raouf's Girlfriend (voice), The Blind Pianist (voice), The Motorist / Garbage Collector (voice), Football Commentator and Reporter (voice), Faculty Professor (voice), Ambient (voice)","A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again.",81.0,7.5,32380.0,I Lost My Body,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Nan Chihyang, Kuo Chinchin, Chao Shuwei, Homeless man, Kuo Chinchin's coworker, Kitty Huang, Jenny, Ken, Chiu Hsiuying, Bubble tea shop owner, Peichia's boyfriend, Interviewee in Nan's video, Taxi Driver, Meihsuan, Vice President On The Stage, Year-end Party Hostess, Olivia, Moon, Amy, General Manager, Editorial Department Supervisor, Delivery Man, Live Video Interviewee, Convenience Store Staff, Bus Driver, Locksmith, Chinchin's Father, Peichia, NextOne's Co-Worker, Edward, Nan Chihyang's ex girlfriend(voice)","A woman who was overwhelmed by work and had no time to imagine the future. Her paralyzed life was interrupted by a live-streaming man who always has fun in life and acts wildly, resulting in a series of fermentation processes.",96.0,5.7,250.0,I Missed You,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
